FC,Significance,GeneNames,Color
-1.38861583530125,2.92805646859987,,#01513b
-0.719651586177761,3.59361185290555,,#01513b
1.60794071121546,2.70275086094081,,#f0e442
2.07961987764174,2.23011983992123,,#f0e442
-2.010200347356,2.29647987167978,,#01513b
2.18712957518237,2.1173234055358,,#f0e442
-1.64009696564097,2.66333865135869,,#01513b
2.30821752503397,1.99280363727549,,#f0e442
1.55106542815526,2.74879247840132,,#f0e442
-1.75295667658038,2.54235134532599,,#01513b
1.51054712738435,2.77817611356744,,#f0e442
-1.54871728754086,2.73682649781164,,#01513b
-1.91191018303741,2.36924837454466,,#01513b
2.22788149186604,2.05272700432635,,#f0e442
1.06970818409626,3.20911284422691,,#f0e442
1.68631788893783,2.59056916889022,,#f0e442
-1.59261165722935,2.68405810610879,,#01513b
-2.1159040402192,2.15654896962404,,#01513b
2.19747820137404,2.0691292638158,,#f0e442
-0.320070571392203,3.94572577237307,,#d3d3d3
-0.962667033721812,3.30290190755453,,#01513b
1.59970723100602,2.66576975151623,,#f0e442
2.88697479969934,1.3753730439523,,#f0e442
-0.862238582658869,3.39912934603854,,#01513b
-1.69923841264218,2.56152257638132,,#01513b
1.29072838506926,2.96789401459063,,#f0e442
-2.33012653568938,1.92420918971116,,#01513b
-1.45358321458678,2.79559726571896,,#01513b
-1.52340100312976,2.72501192570738,,#01513b
-1.10355104277632,3.14334810599696,,#01513b
1.84821779448979,2.39833217268535,,#f0e442
2.22788149186604,2.01486556796938,,#f0e442
1.7217954186535,2.51654770993716,,#f0e442
-1.8932534184218,2.34491533035177,,#01513b
-1.42609582785612,2.80409249270108,,#01513b
-1.82090401823527,2.40918875020691,,#01513b
1.05796375732885,3.16941104574838,,#f0e442
2.43457025909173,1.78716808678231,,#f0e442
1.57144709094034,2.64547008285805,,#f0e442
-0.903540684056032,3.30678936922473,,#01513b
-0.814841640345382,3.39220387648023,,#01513b
2.22788149186604,1.97730253172256,,#f0e442
-2.4257742642554,1.77238588379863,,#01513b
1.79352513598736,2.40364094954999,,#f0e442
-2.05914747679909,2.1379394847918,,#01513b
-0.822183742455381,3.37466735227128,,#01513b
-1.56955764906022,2.62192531668059,,#01513b
-2.32088640429817,1.85473170975176,,#01513b
-1.99626028879113,2.17593615134159,,#01513b
-0.561266092847207,3.60856110061207,,#01513b
-1.88762308585584,2.2796928797988,,#01513b
1.8945481585327,2.27066634711025,,#f0e442
1.45116529130193,2.71094684058878,,#f0e442
-1.49677932022779,2.66101250669657,,#01513b
-1.93314613703461,2.22426357385456,,#01513b
-2.42798068389932,1.72851338601997,,#01513b
2.50445573689472,1.6507675838396,,#f0e442
1.28297103820307,2.87100374111053,,#f0e442
-0.50995035306646,3.6413102803581,,#01513b
-2.45653421677144,1.69089517107902,,#01513b
2.12480721411759,2.02207076625388,,#f0e442
2.1094472139374,2.03646880148883,,#f0e442
1.73345113092395,2.40975541062618,,#f0e442
-1.4472468427638,2.69100825017741,,#01513b
1.72853459441988,2.40871643733426,,#f0e442
-2.29418277919274,1.83809316852868,,#01513b
-0.945493599384858,3.18283830123842,,#01513b
1.21905742141231,2.90898940556025,,#f0e442
1.62854981601145,2.49354765395358,,#f0e442
1.37734055086312,2.73890430384758,,#f0e442
1.8945481585327,2.21806408987641,,#f0e442
-1.8156420290691,2.29617584216794,,#01513b
-2.35317676640824,1.75844776464861,,#01513b
1.6433046663175,2.46657963782675,,#f0e442
-1.8493922343531,2.26033188249867,,#01513b
-1.71383671130259,2.39121011469766,,#01513b
1.63936990974505,2.46340490807005,,#f0e442
1.03405138892792,3.06307449525129,,#f0e442
-1.8893927229842,2.20500154237952,,#01513b
-1.49594450608466,2.59839712711581,,#01513b
-1.85507728907967,2.23662916892648,,#01513b
-1.56186311135587,2.52639934862745,,#01513b
-1.36808602793111,2.71302922030945,,#01513b
-2.09787848263394,1.97867854500033,,#01513b
-1.10648402767254,2.96565233950058,,#01513b
-1.96638375963526,2.10382412520084,,#01513b
-2.8451842871971,1.2231263174585,,#d3d3d3
-2.12635876385564,1.94069681056847,,#01513b
-1.46916240855632,2.59664127822692,,#01513b
1.29209651784684,2.76403127415955,,#f0e442
-2.18714426658719,1.86842206581938,,#01513b
-1.74139502299334,2.31331375509827,,#01513b
1.41404492165269,2.64031018913791,,#f0e442
1.25891795999653,2.79228299919268,,#f0e442
1.70331338419774,2.34316726973494,,#f0e442
1.37295328560486,2.66991712307223,,#f0e442
1.7854524882907,2.25634638146176,,#f0e442
1.95118982568014,2.0898457430142,,#f0e442
2.18204698394939,1.85892494928532,,#f0e442
1.0753931454826,2.96524433247801,,#f0e442
2.17744505077438,1.8615615295359,,#f0e442
-1.0674958532812,2.96972524285659,,#01513b
-2.0271601465754,2.00892809446328,,#01513b
2.13537016668974,1.89906075281882,,#f0e442
-0.514792999121981,3.51911991131074,,#01513b
2.10308298693887,1.92779987838574,,#f0e442
-1.77023632042025,2.25831713248225,,#01513b
-1.32366385097662,2.70340716586961,,#01513b
-1.48933545145844,2.53706332332253,,#01513b
1.45144561678172,2.57368806325606,,#f0e442
-1.9698636694219,2.05524265746902,,#01513b
2.66852419016183,1.35473325692632,,#f0e442
-2.10120651215814,1.92134570549237,,#01513b
1.93847811605122,2.08314312819221,,#f0e442
1.28002152486251,2.7411231573134,,#f0e442
-1.60672708746588,2.4133727909195,,#01513b
1.67355982095856,2.34291877425806,,#f0e442
1.32201473543295,2.69283103432649,,#f0e442
-2.55281006413368,1.46066228944686,,#01513b
2.25134460116317,1.76160188778034,,#f0e442
-0.182169808527197,3.83043354426261,,#d3d3d3
1.63003178435518,2.38125976728585,,#f0e442
1.35544201622324,2.6556424622126,,#f0e442
-1.85815449571753,2.15187519556137,,#01513b
0.839889580162329,3.16877468460116,,#f0e442
-1.43750171747563,2.56974686875135,,#01513b
1.98351040230917,2.01999064987067,,#f0e442
-1.39222219310712,2.61014539409461,,#01513b
1.01233996434933,2.98791973232376,,#f0e442
1.96867896564485,2.02607225548529,,#f0e442
-1.50008884832477,2.49394684950113,,#01513b
1.02353122546064,2.96701594462999,,#f0e442
1.57420293305242,2.41533344748884,,#f0e442
-2.02100326584193,1.96647572821149,,#01513b
-1.97638241596114,2.0103577265552,,#01513b
-1.28480023839974,2.7014462613156,,#01513b
-1.2682326006448,2.71348208781127,,#01513b
1.58419727643853,2.39621718234349,,#f0e442
-1.80252350017111,2.16994280191409,,#01513b
-1.93606954024385,2.03568858864721,,#01513b
1.4627735106026,2.50744807961589,,#f0e442
-1.91184774999054,2.05450359447699,,#01513b
-2.19776332387176,1.76765803081912,,#01513b
1.04312625736662,2.92094910686376,,#f0e442
-1.35305673142159,2.60993494366706,,#01513b
-2.33680772004346,1.62287323651742,,#01513b
0.971576688971331,2.98776350866832,,#f0e442
0.917820313510307,3.04077978117649,,#f0e442
0.610752990265004,3.34422978695096,,#f0e442
-1.70915419377353,2.24152687485596,,#01513b
-1.55478197195848,2.39391449111956,,#01513b
-1.75588007978962,2.19235641894174,,#01513b
-1.86124248522239,2.08615350220742,,#01513b
-1.52184514424686,2.42310661054925,,#01513b
-0.944525790212613,2.99859205015873,,#01513b
-1.84839140496592,2.09381483317669,,#01513b
-1.24980642984132,2.68217299155778,,#01513b
-1.85712803140687,2.07135555520557,,#01513b
-1.44829185480398,2.47964963113315,,#01513b
1.22284422971369,2.70053121090265,,#f0e442
-2.05325106546167,1.8664607189078,,#01513b
1.84388046071769,2.07485116984795,,#f0e442
1.61040055467066,2.3063621207477,,#f0e442
-1.66527854130245,2.25024097888082,,#01513b
1.24357997129124,2.67060161301724,,#f0e442
-0.99720230348405,2.91659825947828,,#01513b
-0.688741650599577,3.22406801342561,,#01513b
2.01540485166094,1.89550462778102,,#f0e442
-2.45721265330103,1.4535036586372,,#01513b
-1.73892527420685,2.17050831632165,,#01513b
-1.83208820480561,2.0746074726919,,#01513b
-0.876076651541776,3.02817553381047,,#01513b
1.82041735142056,2.08352501046173,,#f0e442
-2.02983157704053,1.87173379156678,,#01513b
-0.608118554026149,3.29069019320236,,#01513b
-1.76119392774596,2.13748415439655,,#01513b
1.92772671638301,1.97068472409624,,#f0e442
-1.5042509124018,2.39404465565014,,#01513b
1.12212739733525,2.77177889986128,,#f0e442
-1.74870235927307,2.14074218044176,,#01513b
2.51054712738435,1.37801215955539,,#f0e442
1.50484037076627,2.38276051276563,,#f0e442
-1.9176890221797,1.96887415757471,,#01513b
-2.28425488321323,1.60045930984145,,#01513b
1.27406843537703,2.60573142094461,,#f0e442
-1.91819475190026,1.96097023768731,,#01513b
-1.72839269305896,2.15017022850629,,#01513b
1.56556066623362,2.31269367005187,,#f0e442
-2.58349231202805,1.29358375467968,,#d3d3d3
-1.89722217395832,1.97892398568652,,#01513b
0.736148293946908,3.13851762495433,,#f0e442
-0.839495218085037,3.03514704180245,,#01513b
-0.67303513441006,3.20094146992974,,#01513b
-0.974643240674471,2.89872119616752,,#01513b
-1.6156465332573,2.25535603301923,,#01513b
-0.923613922755693,2.94143678825125,,#01513b
0.773997144273216,3.09061678855415,,#f0e442
0.48517946768909,3.37870310944295,,#d3d3d3
0.214663982937841,3.64736831425104,,#d3d3d3
2.22788149186604,1.63275733717735,,#f0e442
1.28238106929366,2.5761220521243,,#f0e442
-1.80654777760464,2.05043318374113,,#01513b
-2.0115343242085,1.84107505148955,,#01513b
1.89563986921032,1.95528100930355,,#f0e442
-0.948678529873953,2.89814911406826,,#01513b
