Sample_ID,Cell_type,Proportion,X_position,Y_position,type,Order
D5761.(3).|.060.|.DNA,Polydendrocyte,0,7692,21379,Cortical layer IV - Neuropil,D
D5761.(3).|.060.|.DNA,Macrophage,0.033970665,7692,21379,Cortical layer IV - Neuropil,E
D5761.(3).|.060.|.DNA,Endothelial Tip,0,7692,21379,Cortical layer IV - Neuropil,F
D5761.(3).|.060.|.DNA,Endothelial Stalk,0.119723396,7692,21379,Cortical layer IV - Neuropil,G
D5761.(3).|.060.|.DNA,Choroid Plexus,0,7692,21379,Cortical layer IV - Neuropil,H
D5761.(3).|.060.|.DNA,Oligodendrocyte,0.009221702,7692,21379,Cortical layer IV - Neuropil,I
D5761.(3).|.060.|.DNA,Ependymal,0,7692,21379,Cortical layer IV - Neuropil,J
D5761.(3).|.060.|.DNA,Mural,0.011232912,7692,21379,Cortical layer IV - Neuropil,K
D5761.(3).|.070.|.DNA,Neuron,0.342201423,10636,22526,Cortical layer IV - Neuropil,A
D5761.(3).|.070.|.DNA,Microglia,0.342090401,10636,22526,Cortical layer IV - Neuropil,B
D5761.(3).|.070.|.DNA,Astrocyte,0.133813475,10636,22526,Cortical layer IV - Neuropil,C
D5761.(3).|.070.|.DNA,Polydendrocyte,0.047492576,10636,22526,Cortical layer IV - Neuropil,D
D5761.(3).|.070.|.DNA,Macrophage,0,10636,22526,Cortical layer IV - Neuropil,E
D5761.(3).|.070.|.DNA,Endothelial Tip,0,10636,22526,Cortical layer IV - Neuropil,F
D5761.(3).|.070.|.DNA,Endothelial Stalk,0.085570666,10636,22526,Cortical layer IV - Neuropil,G
D5761.(3).|.070.|.DNA,Choroid Plexus,0,10636,22526,Cortical layer IV - Neuropil,H
D5761.(3).|.070.|.DNA,Oligodendrocyte,0.000295686,10636,22526,Cortical layer IV - Neuropil,I
D5761.(3).|.070.|.DNA,Ependymal,0,10636,22526,Cortical layer IV - Neuropil,J
D5761.(3).|.070.|.DNA,Mural,0.048535773,10636,22526,Cortical layer IV - Neuropil,K
D5761.(3).|.046.|.Full.ROI,Neuron,0.503095617,6909,20242,Cortical layer V,A
D5761.(3).|.046.|.Full.ROI,Microglia,0.164759763,6909,20242,Cortical layer V,B
D5761.(3).|.046.|.Full.ROI,Astrocyte,0.107362157,6909,20242,Cortical layer V,C
D5761.(3).|.046.|.Full.ROI,Polydendrocyte,0.097034477,6909,20242,Cortical layer V,D
D5761.(3).|.046.|.Full.ROI,Macrophage,0.043216539,6909,20242,Cortical layer V,E
D5761.(3).|.046.|.Full.ROI,Endothelial Tip,0.017878903,6909,20242,Cortical layer V,F
D5761.(3).|.046.|.Full.ROI,Endothelial Stalk,0.034417158,6909,20242,Cortical layer V,G
D5761.(3).|.046.|.Full.ROI,Choroid Plexus,0,6909,20242,Cortical layer V,H
D5761.(3).|.046.|.Full.ROI,Oligodendrocyte,0.020362234,6909,20242,Cortical layer V,I
D5761.(3).|.046.|.Full.ROI,Ependymal,0.00407255,6909,20242,Cortical layer V,J
D5761.(3).|.046.|.Full.ROI,Mural,0.007800602,6909,20242,Cortical layer V,K
D5761.(3).|.056.|.Full.ROI,Neuron,0.571185564,9377,21609,Cortical layer V,A
D5761.(3).|.056.|.Full.ROI,Microglia,0.134325706,9377,21609,Cortical layer V,B
D5761.(3).|.056.|.Full.ROI,Astrocyte,0.094365176,9377,21609,Cortical layer V,C
D5761.(3).|.056.|.Full.ROI,Polydendrocyte,0.080072472,9377,21609,Cortical layer V,D
D5761.(3).|.056.|.Full.ROI,Macrophage,0.058843835,9377,21609,Cortical layer V,E
D5761.(3).|.056.|.Full.ROI,Endothelial Tip,0.005880203,9377,21609,Cortical layer V,F
D5761.(3).|.056.|.Full.ROI,Endothelial Stalk,0.035338099,9377,21609,Cortical layer V,G
D5761.(3).|.056.|.Full.ROI,Choroid Plexus,0,9377,21609,Cortical layer V,H
D5761.(3).|.056.|.Full.ROI,Oligodendrocyte,0.019165656,9377,21609,Cortical layer V,I
D5761.(3).|.056.|.Full.ROI,Ependymal,0.000823288,9377,21609,Cortical layer V,J
D5761.(3).|.056.|.Full.ROI,Mural,0,9377,21609,Cortical layer V,K
D5761.(3).|.066.|.Full.ROI,Neuron,0.527146884,5068,18013,Cortical layer V,A
D5761.(3).|.066.|.Full.ROI,Microglia,0.129369861,5068,18013,Cortical layer V,B
D5761.(3).|.066.|.Full.ROI,Astrocyte,0.09534304,5068,18013,Cortical layer V,C
D5761.(3).|.066.|.Full.ROI,Polydendrocyte,0.070739717,5068,18013,Cortical layer V,D
D5761.(3).|.066.|.Full.ROI,Macrophage,0.063966279,5068,18013,Cortical layer V,E
D5761.(3).|.066.|.Full.ROI,Endothelial Tip,0.048670356,5068,18013,Cortical layer V,F
D5761.(3).|.066.|.Full.ROI,Endothelial Stalk,0.028286771,5068,18013,Cortical layer V,G
D5761.(3).|.066.|.Full.ROI,Choroid Plexus,3.47E-05,5068,18013,Cortical layer V,H
D5761.(3).|.066.|.Full.ROI,Oligodendrocyte,0.010207978,5068,18013,Cortical layer V,I
D5761.(3).|.066.|.Full.ROI,Ependymal,0.004898273,5068,18013,Cortical layer V,J
D5761.(3).|.066.|.Full.ROI,Mural,0.021336149,5068,18013,Cortical layer V,K
D5761.(3).|.051.|.NeuN+,Neuron,0.82470066,5997,19241,Cortical layer V - NeuN+,A
D5761.(3).|.051.|.NeuN+,Microglia,0.073296372,5997,19241,Cortical layer V - NeuN+,B
D5761.(3).|.051.|.NeuN+,Astrocyte,0.017181323,5997,19241,Cortical layer V - NeuN+,C
D5761.(3).|.051.|.NeuN+,Polydendrocyte,0.045453855,5997,19241,Cortical layer V - NeuN+,D
D5761.(3).|.051.|.NeuN+,Macrophage,0.021673785,5997,19241,Cortical layer V - NeuN+,E
D5761.(3).|.051.|.NeuN+,Endothelial Tip,0,5997,19241,Cortical layer V - NeuN+,F
D5761.(3).|.051.|.NeuN+,Endothelial Stalk,0.003547542,5997,19241,Cortical layer V - NeuN+,G
D5761.(3).|.051.|.NeuN+,Choroid Plexus,0,5997,19241,Cortical layer V - NeuN+,H
D5761.(3).|.051.|.NeuN+,Oligodendrocyte,0,5997,19241,Cortical layer V - NeuN+,I
D5761.(3).|.051.|.NeuN+,Ependymal,0.012996317,5997,19241,Cortical layer V - NeuN+,J
D5761.(3).|.051.|.NeuN+,Mural,0.001150146,5997,19241,Cortical layer V - NeuN+,K
D5761.(3).|.061.|.NeuN+,Neuron,0.854477164,7995,21047,Cortical layer V - NeuN+,A
D5761.(3).|.061.|.NeuN+,Microglia,0.059677136,7995,21047,Cortical layer V - NeuN+,B
D5761.(3).|.061.|.NeuN+,Astrocyte,0.013253037,7995,21047,Cortical layer V - NeuN+,C
D5761.(3).|.061.|.NeuN+,Polydendrocyte,0.03144852,7995,21047,Cortical layer V - NeuN+,D
D5761.(3).|.061.|.NeuN+,Macrophage,0.031090261,7995,21047,Cortical layer V - NeuN+,E
D5761.(3).|.061.|.NeuN+,Endothelial Tip,0.005588351,7995,21047,Cortical layer V - NeuN+,F
D5761.(3).|.061.|.NeuN+,Endothelial Stalk,0.002851312,7995,21047,Cortical layer V - NeuN+,G
D5761.(3).|.061.|.NeuN+,Choroid Plexus,0.000597335,7995,21047,Cortical layer V - NeuN+,H
D5761.(3).|.061.|.NeuN+,Oligodendrocyte,0.000288819,7995,21047,Cortical layer V - NeuN+,I
D5761.(3).|.061.|.NeuN+,Ependymal,0.000728064,7995,21047,Cortical layer V - NeuN+,J
D5761.(3).|.061.|.NeuN+,Mural,0,7995,21047,Cortical layer V - NeuN+,K
D5761.(3).|.071.|.NeuN+,Neuron,0.808332107,10734,22083,Cortical layer V - NeuN+,A
D5761.(3).|.071.|.NeuN+,Microglia,0.02748539,10734,22083,Cortical layer V - NeuN+,B
D5761.(3).|.071.|.NeuN+,Astrocyte,0.014650942,10734,22083,Cortical layer V - NeuN+,C
D5761.(3).|.071.|.NeuN+,Polydendrocyte,0.076793432,10734,22083,Cortical layer V - NeuN+,D
D5761.(3).|.071.|.NeuN+,Macrophage,0.057110406,10734,22083,Cortical layer V - NeuN+,E
D5761.(3).|.071.|.NeuN+,Endothelial Tip,0.002817049,10734,22083,Cortical layer V - NeuN+,F
D5761.(3).|.071.|.NeuN+,Endothelial Stalk,0.004104893,10734,22083,Cortical layer V - NeuN+,G
D5761.(3).|.071.|.NeuN+,Choroid Plexus,0,10734,22083,Cortical layer V - NeuN+,H
D5761.(3).|.071.|.NeuN+,Oligodendrocyte,0.002556776,10734,22083,Cortical layer V - NeuN+,I
D5761.(3).|.071.|.NeuN+,Ependymal,0.006149004,10734,22083,Cortical layer V - NeuN+,J
D5761.(3).|.071.|.NeuN+,Mural,0,10734,22083,Cortical layer V - NeuN+,K
D5761.(3).|.051.|.DNA,Neuron,0.314047592,5997,19241,Cortical layer V - Neuropil,A
D5761.(3).|.051.|.DNA,Microglia,0.20856692,5997,19241,Cortical layer V - Neuropil,B
D5761.(3).|.051.|.DNA,Astrocyte,0.214599497,5997,19241,Cortical layer V - Neuropil,C
D5761.(3).|.051.|.DNA,Polydendrocyte,0.105862683,5997,19241,Cortical layer V - Neuropil,D
D5761.(3).|.051.|.DNA,Macrophage,0.061780849,5997,19241,Cortical layer V - Neuropil,E
D5761.(3).|.051.|.DNA,Endothelial Tip,0,5997,19241,Cortical layer V - Neuropil,F
D5761.(3).|.051.|.DNA,Endothelial Stalk,0.066135117,5997,19241,Cortical layer V - Neuropil,G
D5761.(3).|.051.|.DNA,Choroid Plexus,0.001213872,5997,19241,Cortical layer V - Neuropil,H
D5761.(3).|.051.|.DNA,Oligodendrocyte,0.02779347,5997,19241,Cortical layer V - Neuropil,I
D5761.(3).|.051.|.DNA,Ependymal,0,5997,19241,Cortical layer V - Neuropil,J
D5761.(3).|.051.|.DNA,Mural,0,5997,19241,Cortical layer V - Neuropil,K
D5761.(3).|.061.|.DNA,Neuron,0.380305655,7995,21047,Cortical layer V - Neuropil,A
D5761.(3).|.061.|.DNA,Microglia,0.208192666,7995,21047,Cortical layer V - Neuropil,B
D5761.(3).|.061.|.DNA,Astrocyte,0.209171579,7995,21047,Cortical layer V - Neuropil,C
D5761.(3).|.061.|.DNA,Polydendrocyte,0.005724887,7995,21047,Cortical layer V - Neuropil,D
D5761.(3).|.061.|.DNA,Macrophage,0.087891795,7995,21047,Cortical layer V - Neuropil,E
D5761.(3).|.061.|.DNA,Endothelial Tip,0,7995,21047,Cortical layer V - Neuropil,F
D5761.(3).|.061.|.DNA,Endothelial Stalk,0.077040519,7995,21047,Cortical layer V - Neuropil,G
D5761.(3).|.061.|.DNA,Choroid Plexus,0.000367406,7995,21047,Cortical layer V - Neuropil,H
D5761.(3).|.061.|.DNA,Oligodendrocyte,0.030553258,7995,21047,Cortical layer V - Neuropil,I
D5761.(3).|.061.|.DNA,Ependymal,0,7995,21047,Cortical layer V - Neuropil,J
D5761.(3).|.061.|.DNA,Mural,0.000752236,7995,21047,Cortical layer V - Neuropil,K
D5761.(3).|.071.|.DNA,Neuron,0.377378393,10734,22083,Cortical layer V - Neuropil,A
D5761.(3).|.071.|.DNA,Microglia,0.235053254,10734,22083,Cortical layer V - Neuropil,B
D5761.(3).|.071.|.DNA,Astrocyte,0.167978364,10734,22083,Cortical layer V - Neuropil,C
D5761.(3).|.071.|.DNA,Polydendrocyte,0.059514204,10734,22083,Cortical layer V - Neuropil,D
D5761.(3).|.071.|.DNA,Macrophage,0.07581376,10734,22083,Cortical layer V - Neuropil,E
D5761.(3).|.071.|.DNA,Endothelial Tip,0.01518763,10734,22083,Cortical layer V - Neuropil,F
D5761.(3).|.071.|.DNA,Endothelial Stalk,0.046625212,10734,22083,Cortical layer V - Neuropil,G
D5761.(3).|.071.|.DNA,Choroid Plexus,0,10734,22083,Cortical layer V - Neuropil,H
D5761.(3).|.071.|.DNA,Oligodendrocyte,0.022449183,10734,22083,Cortical layer V - Neuropil,I
D5761.(3).|.071.|.DNA,Ependymal,0,10734,22083,Cortical layer V - Neuropil,J
D5761.(3).|.071.|.DNA,Mural,0,10734,22083,Cortical layer V - Neuropil,K
D5761.(3).|.047.|.Full.ROI,Neuron,0.538871314,7451,19774,Cortical layer VI,A
D5761.(3).|.047.|.Full.ROI,Microglia,0.122950119,7451,19774,Cortical layer VI,B
D5761.(3).|.047.|.Full.ROI,Astrocyte,0.057439048,7451,19774,Cortical layer VI,C
D5761.(3).|.047.|.Full.ROI,Polydendrocyte,0.114862566,7451,19774,Cortical layer VI,D
D5761.(3).|.047.|.Full.ROI,Macrophage,0.058608168,7451,19774,Cortical layer VI,E
D5761.(3).|.047.|.Full.ROI,Endothelial Tip,0.054144832,7451,19774,Cortical layer VI,F
D5761.(3).|.047.|.Full.ROI,Endothelial Stalk,0.022795696,7451,19774,Cortical layer VI,G
D5761.(3).|.047.|.Full.ROI,Choroid Plexus,0,7451,19774,Cortical layer VI,H
D5761.(3).|.047.|.Full.ROI,Oligodendrocyte,0.019472967,7451,19774,Cortical layer VI,I
D5761.(3).|.047.|.Full.ROI,Ependymal,0.00555769,7451,19774,Cortical layer VI,J
D5761.(3).|.047.|.Full.ROI,Mural,0.0052976,7451,19774,Cortical layer VI,K
D5761.(3).|.057.|.Full.ROI,Neuron,0.534814629,9640,21043,Cortical layer VI,A
D5761.(3).|.057.|.Full.ROI,Microglia,0.147772153,9640,21043,Cortical layer VI,B
D5761.(3).|.057.|.Full.ROI,Astrocyte,0.06214036,9640,21043,Cortical layer VI,C
D5761.(3).|.057.|.Full.ROI,Polydendrocyte,0.113735858,9640,21043,Cortical layer VI,D
D5761.(3).|.057.|.Full.ROI,Macrophage,0.052607716,9640,21043,Cortical layer VI,E
D5761.(3).|.057.|.Full.ROI,Endothelial Tip,0.016175838,9640,21043,Cortical layer VI,F
D5761.(3).|.057.|.Full.ROI,Endothelial Stalk,0.032502857,9640,21043,Cortical layer VI,G
D5761.(3).|.057.|.Full.ROI,Choroid Plexus,0,9640,21043,Cortical layer VI,H
D5761.(3).|.057.|.Full.ROI,Oligodendrocyte,0.032048828,9640,21043,Cortical layer VI,I
D5761.(3).|.057.|.Full.ROI,Ependymal,0.002482642,9640,21043,Cortical layer VI,J
D5761.(3).|.057.|.Full.ROI,Mural,0.005719118,9640,21043,Cortical layer VI,K
D5761.(3).|.067.|.Full.ROI,Neuron,0.576380477,5789,17625,Cortical layer VI,A
D5761.(3).|.067.|.Full.ROI,Microglia,0.128038529,5789,17625,Cortical layer VI,B
D5761.(3).|.067.|.Full.ROI,Astrocyte,0.056062197,5789,17625,Cortical layer VI,C
D5761.(3).|.067.|.Full.ROI,Polydendrocyte,0.129892789,5789,17625,Cortical layer VI,D
D5761.(3).|.067.|.Full.ROI,Macrophage,0.055322293,5789,17625,Cortical layer VI,E
D5761.(3).|.067.|.Full.ROI,Endothelial Tip,0.009197506,5789,17625,Cortical layer VI,F
D5761.(3).|.067.|.Full.ROI,Endothelial Stalk,0.01993354,5789,17625,Cortical layer VI,G
D5761.(3).|.067.|.Full.ROI,Choroid Plexus,0,5789,17625,Cortical layer VI,H
D5761.(3).|.067.|.Full.ROI,Oligodendrocyte,0.019545527,5789,17625,Cortical layer VI,I
D5761.(3).|.067.|.Full.ROI,Ependymal,0.005627142,5789,17625,Cortical layer VI,J
D5761.(3).|.067.|.Full.ROI,Mural,0,5789,17625,Cortical layer VI,K
D5761.(3).|.052.|.NeuN+,Neuron,0.722465398,6557,18797,Cortical layer VI - NeuN+,A
D5761.(3).|.052.|.NeuN+,Microglia,0.042956059,6557,18797,Cortical layer VI - NeuN+,B
D5761.(3).|.052.|.NeuN+,Astrocyte,0.014108387,6557,18797,Cortical layer VI - NeuN+,C
D5761.(3).|.052.|.NeuN+,Polydendrocyte,0.109222698,6557,18797,Cortical layer VI - NeuN+,D
D5761.(3).|.052.|.NeuN+,Macrophage,0.044561868,6557,18797,Cortical layer VI - NeuN+,E
D5761.(3).|.052.|.NeuN+,Endothelial Tip,0.027965262,6557,18797,Cortical layer VI - NeuN+,F
D5761.(3).|.052.|.NeuN+,Endothelial Stalk,0.012827643,6557,18797,Cortical layer VI - NeuN+,G
D5761.(3).|.052.|.NeuN+,Choroid Plexus,0,6557,18797,Cortical layer VI - NeuN+,H
D5761.(3).|.052.|.NeuN+,Oligodendrocyte,0.006096823,6557,18797,Cortical layer VI - NeuN+,I
D5761.(3).|.052.|.NeuN+,Ependymal,0.01510214,6557,18797,Cortical layer VI - NeuN+,J
D5761.(3).|.052.|.NeuN+,Mural,0.004693723,6557,18797,Cortical layer VI - NeuN+,K
D5761.(3).|.062.|.NeuN+,Neuron,0.741770478,8423,20530,Cortical layer VI - NeuN+,A
D5761.(3).|.062.|.NeuN+,Microglia,0.051078172,8423,20530,Cortical layer VI - NeuN+,B
D5761.(3).|.062.|.NeuN+,Astrocyte,0.015031236,8423,20530,Cortical layer VI - NeuN+,C
D5761.(3).|.062.|.NeuN+,Polydendrocyte,0.066081358,8423,20530,Cortical layer VI - NeuN+,D
D5761.(3).|.062.|.NeuN+,Macrophage,0.055545203,8423,20530,Cortical layer VI - NeuN+,E
D5761.(3).|.062.|.NeuN+,Endothelial Tip,0.034774017,8423,20530,Cortical layer VI - NeuN+,F
D5761.(3).|.062.|.NeuN+,Endothelial Stalk,0.009681671,8423,20530,Cortical layer VI - NeuN+,G
D5761.(3).|.062.|.NeuN+,Choroid Plexus,0,8423,20530,Cortical layer VI - NeuN+,H
D5761.(3).|.062.|.NeuN+,Oligodendrocyte,0.003419439,8423,20530,Cortical layer VI - NeuN+,I
D5761.(3).|.062.|.NeuN+,Ependymal,0.022618428,8423,20530,Cortical layer VI - NeuN+,J
D5761.(3).|.062.|.NeuN+,Mural,0,8423,20530,Cortical layer VI - NeuN+,K
D5761.(3).|.072.|.NeuN+,Neuron,0.619375232,10907,21517,Cortical layer VI - NeuN+,A
D5761.(3).|.072.|.NeuN+,Microglia,0.095306717,10907,21517,Cortical layer VI - NeuN+,B
D5761.(3).|.072.|.NeuN+,Astrocyte,0.01597422,10907,21517,Cortical layer VI - NeuN+,C
D5761.(3).|.072.|.NeuN+,Polydendrocyte,0.065279449,10907,21517,Cortical layer VI - NeuN+,D
D5761.(3).|.072.|.NeuN+,Macrophage,0.062184218,10907,21517,Cortical layer VI - NeuN+,E
D5761.(3).|.072.|.NeuN+,Endothelial Tip,0.08883141,10907,21517,Cortical layer VI - NeuN+,F
D5761.(3).|.072.|.NeuN+,Endothelial Stalk,0.01619414,10907,21517,Cortical layer VI - NeuN+,G
D5761.(3).|.072.|.NeuN+,Choroid Plexus,0,10907,21517,Cortical layer VI - NeuN+,H
D5761.(3).|.072.|.NeuN+,Oligodendrocyte,0,10907,21517,Cortical layer VI - NeuN+,I
D5761.(3).|.072.|.NeuN+,Ependymal,0.025293036,10907,21517,Cortical layer VI - NeuN+,J
D5761.(3).|.072.|.NeuN+,Mural,0.011561578,10907,21517,Cortical layer VI - NeuN+,K
D5761.(3).|.052.|.DNA,Neuron,0.358749494,6557,18797,Cortical layer VI - Neuropil,A
D5761.(3).|.052.|.DNA,Microglia,0.156120871,6557,18797,Cortical layer VI - Neuropil,B
D5761.(3).|.052.|.DNA,Astrocyte,0.152037333,6557,18797,Cortical layer VI - Neuropil,C
D5761.(3).|.052.|.DNA,Polydendrocyte,0.124840752,6557,18797,Cortical layer VI - Neuropil,D
D5761.(3).|.052.|.DNA,Macrophage,0.100252667,6557,18797,Cortical layer VI - Neuropil,E
D5761.(3).|.052.|.DNA,Endothelial Tip,0.002526037,6557,18797,Cortical layer VI - Neuropil,F
D5761.(3).|.052.|.DNA,Endothelial Stalk,0.049124598,6557,18797,Cortical layer VI - Neuropil,G
D5761.(3).|.052.|.DNA,Choroid Plexus,0,6557,18797,Cortical layer VI - Neuropil,H
D5761.(3).|.052.|.DNA,Oligodendrocyte,0.056348248,6557,18797,Cortical layer VI - Neuropil,I
D5761.(3).|.052.|.DNA,Ependymal,0,6557,18797,Cortical layer VI - Neuropil,J
D5761.(3).|.052.|.DNA,Mural,0,6557,18797,Cortical layer VI - Neuropil,K
D5761.(3).|.062.|.DNA,Neuron,0.362121161,8423,20530,Cortical layer VI - Neuropil,A
D5761.(3).|.062.|.DNA,Microglia,0.126555182,8423,20530,Cortical layer VI - Neuropil,B
D5761.(3).|.062.|.DNA,Astrocyte,0.149796079,8423,20530,Cortical layer VI - Neuropil,C
D5761.(3).|.062.|.DNA,Polydendrocyte,0.221880325,8423,20530,Cortical layer VI - Neuropil,D
D5761.(3).|.062.|.DNA,Macrophage,0,8423,20530,Cortical layer VI - Neuropil,E
D5761.(3).|.062.|.DNA,Endothelial Tip,0,8423,20530,Cortical layer VI - Neuropil,F
D5761.(3).|.062.|.DNA,Endothelial Stalk,0.065474566,8423,20530,Cortical layer VI - Neuropil,G
D5761.(3).|.062.|.DNA,Choroid Plexus,0.000805442,8423,20530,Cortical layer VI - Neuropil,H
D5761.(3).|.062.|.DNA,Oligodendrocyte,0.073367246,8423,20530,Cortical layer VI - Neuropil,I
D5761.(3).|.062.|.DNA,Ependymal,0,8423,20530,Cortical layer VI - Neuropil,J
D5761.(3).|.062.|.DNA,Mural,0,8423,20530,Cortical layer VI - Neuropil,K
D5761.(3).|.072.|.DNA,Neuron,0.313762627,10907,21517,Cortical layer VI - Neuropil,A
D5761.(3).|.072.|.DNA,Microglia,0.186422769,10907,21517,Cortical layer VI - Neuropil,B
D5761.(3).|.072.|.DNA,Astrocyte,0.126474182,10907,21517,Cortical layer VI - Neuropil,C
D5761.(3).|.072.|.DNA,Polydendrocyte,0.078120347,10907,21517,Cortical layer VI - Neuropil,D
D5761.(3).|.072.|.DNA,Macrophage,0.052272983,10907,21517,Cortical layer VI - Neuropil,E
D5761.(3).|.072.|.DNA,Endothelial Tip,0.103628422,10907,21517,Cortical layer VI - Neuropil,F
D5761.(3).|.072.|.DNA,Endothelial Stalk,0.047212227,10907,21517,Cortical layer VI - Neuropil,G
D5761.(3).|.072.|.DNA,Choroid Plexus,0,10907,21517,Cortical layer VI - Neuropil,H
D5761.(3).|.072.|.DNA,Oligodendrocyte,0.079253661,10907,21517,Cortical layer VI - Neuropil,I
D5761.(3).|.072.|.DNA,Ependymal,0.00051584,10907,21517,Cortical layer VI - Neuropil,J
D5761.(3).|.072.|.DNA,Mural,0.012336942,10907,21517,Cortical layer VI - Neuropil,K
D5761.(3).|.033.|.Full.ROI,Neuron,0.356122948,12584.85938,20066.13086,Hippocampus CA1,A
D5761.(3).|.033.|.Full.ROI,Microglia,0.184636616,12584.85938,20066.13086,Hippocampus CA1,B
D5761.(3).|.033.|.Full.ROI,Astrocyte,0.357868471,12584.85938,20066.13086,Hippocampus CA1,C
D5761.(3).|.033.|.Full.ROI,Polydendrocyte,0,12584.85938,20066.13086,Hippocampus CA1,D
D5761.(3).|.033.|.Full.ROI,Macrophage,0,12584.85938,20066.13086,Hippocampus CA1,E
D5761.(3).|.033.|.Full.ROI,Endothelial Tip,0.017964436,12584.85938,20066.13086,Hippocampus CA1,F
D5761.(3).|.033.|.Full.ROI,Endothelial Stalk,0.080175222,12584.85938,20066.13086,Hippocampus CA1,G
D5761.(3).|.033.|.Full.ROI,Choroid Plexus,0,12584.85938,20066.13086,Hippocampus CA1,H
D5761.(3).|.033.|.Full.ROI,Oligodendrocyte,0,12584.85938,20066.13086,Hippocampus CA1,I
D5761.(3).|.033.|.Full.ROI,Ependymal,0,12584.85938,20066.13086,Hippocampus CA1,J
D5761.(3).|.033.|.Full.ROI,Mural,0.003232308,12584.85938,20066.13086,Hippocampus CA1,K
D5761.(3).|.034.|.Full.ROI,Neuron,0.339141169,11679.68262,20200.37109,Hippocampus CA1,A
D5761.(3).|.034.|.Full.ROI,Microglia,0.297533702,11679.68262,20200.37109,Hippocampus CA1,B
D5761.(3).|.034.|.Full.ROI,Astrocyte,0.253926682,11679.68262,20200.37109,Hippocampus CA1,C
D5761.(3).|.034.|.Full.ROI,Polydendrocyte,0.028068113,11679.68262,20200.37109,Hippocampus CA1,D
D5761.(3).|.034.|.Full.ROI,Macrophage,0,11679.68262,20200.37109,Hippocampus CA1,E
D5761.(3).|.034.|.Full.ROI,Endothelial Tip,0,11679.68262,20200.37109,Hippocampus CA1,F
D5761.(3).|.034.|.Full.ROI,Endothelial Stalk,0.053655576,11679.68262,20200.37109,Hippocampus CA1,G
D5761.(3).|.034.|.Full.ROI,Choroid Plexus,0,11679.68262,20200.37109,Hippocampus CA1,H
D5761.(3).|.034.|.Full.ROI,Oligodendrocyte,0,11679.68262,20200.37109,Hippocampus CA1,I
D5761.(3).|.034.|.Full.ROI,Ependymal,0,11679.68262,20200.37109,Hippocampus CA1,J
D5761.(3).|.034.|.Full.ROI,Mural,0.027674759,11679.68262,20200.37109,Hippocampus CA1,K
D5761.(3).|.039.|.Full.ROI,Neuron,0.212188362,9429.947266,19084.17969,Hippocampus CA2,A
D5761.(3).|.039.|.Full.ROI,Microglia,0.39075656,9429.947266,19084.17969,Hippocampus CA2,B
D5761.(3).|.039.|.Full.ROI,Astrocyte,0.142595014,9429.947266,19084.17969,Hippocampus CA2,C
D5761.(3).|.039.|.Full.ROI,Polydendrocyte,0.053915716,9429.947266,19084.17969,Hippocampus CA2,D
D5761.(3).|.039.|.Full.ROI,Macrophage,0,9429.947266,19084.17969,Hippocampus CA2,E
D5761.(3).|.039.|.Full.ROI,Endothelial Tip,0.122963788,9429.947266,19084.17969,Hippocampus CA2,F
D5761.(3).|.039.|.Full.ROI,Endothelial Stalk,0.036075869,9429.947266,19084.17969,Hippocampus CA2,G
D5761.(3).|.039.|.Full.ROI,Choroid Plexus,0.003087861,9429.947266,19084.17969,Hippocampus CA2,H
D5761.(3).|.039.|.Full.ROI,Oligodendrocyte,0,9429.947266,19084.17969,Hippocampus CA2,I
D5761.(3).|.039.|.Full.ROI,Ependymal,0.005614435,9429.947266,19084.17969,Hippocampus CA2,J
D5761.(3).|.039.|.Full.ROI,Mural,0.032802395,9429.947266,19084.17969,Hippocampus CA2,K
D5761.(3).|.036.|.Full.ROI,Neuron,0.382423818,10081.37207,18230.1875,Hippocampus CA3,A
D5761.(3).|.036.|.Full.ROI,Microglia,0.21739625,10081.37207,18230.1875,Hippocampus CA3,B
D5761.(3).|.036.|.Full.ROI,Astrocyte,0.2726407,10081.37207,18230.1875,Hippocampus CA3,C
D5761.(3).|.036.|.Full.ROI,Polydendrocyte,0,10081.37207,18230.1875,Hippocampus CA3,D
D5761.(3).|.036.|.Full.ROI,Macrophage,0.04451915,10081.37207,18230.1875,Hippocampus CA3,E
D5761.(3).|.036.|.Full.ROI,Endothelial Tip,0.006694361,10081.37207,18230.1875,Hippocampus CA3,F
D5761.(3).|.036.|.Full.ROI,Endothelial Stalk,0.055319593,10081.37207,18230.1875,Hippocampus CA3,G
D5761.(3).|.036.|.Full.ROI,Choroid Plexus,0.001135734,10081.37207,18230.1875,Hippocampus CA3,H
D5761.(3).|.036.|.Full.ROI,Oligodendrocyte,0.019472738,10081.37207,18230.1875,Hippocampus CA3,I
D5761.(3).|.036.|.Full.ROI,Ependymal,0,10081.37207,18230.1875,Hippocampus CA3,J
D5761.(3).|.036.|.Full.ROI,Mural,0.000397656,10081.37207,18230.1875,Hippocampus CA3,K
D5761.(3).|.037.|.Full.ROI,Neuron,0.327429568,9553.245117,18085.44141,Hippocampus CA3,A
D5761.(3).|.037.|.Full.ROI,Microglia,0.217057766,9553.245117,18085.44141,Hippocampus CA3,B
D5761.(3).|.037.|.Full.ROI,Astrocyte,0.136085707,9553.245117,18085.44141,Hippocampus CA3,C
D5761.(3).|.037.|.Full.ROI,Polydendrocyte,0.142884616,9553.245117,18085.44141,Hippocampus CA3,D
