FC,Significance,GeneNames,Color
1.37642767231499,0.432773996815724,,#d3d3d3
-0.931843162220272,0.876821184261972,,#d3d3d3
0.928455214820717,0.879773751799151,,#d3d3d3
-0.714643264303124,1.09260892225644,,#d3d3d3
-0.782487728998167,1.0245281934154,,#d3d3d3
-0.861654166907053,0.944873511699645,,#d3d3d3
1.12479850492717,0.681576690884652,,#d3d3d3
1.09376203679667,0.712356643292244,,#d3d3d3
-0.726048502749094,1.07960748334162,,#d3d3d3
1.07413080711215,0.731408769533821,,#d3d3d3
-0.770429858147006,1.03319295154347,,#d3d3d3
-1.07776235414658,0.725796513358169,,#d3d3d3
0.968963531869505,0.834284304274574,,#d3d3d3
0.681777079537501,1.12075691037369,,#d3d3d3
-0.685905165952096,1.11547338942939,,#d3d3d3
-1.20365256975137,0.597463908555219,,#d3d3d3
0.476512356324652,1.3243255580645,,#d3d3d3
-0.787523359794904,1.01299580682638,,#d3d3d3
-0.814977349647396,0.983277337104579,,#d3d3d3
0.848106838741269,0.949772412368638,,#d3d3d3
-0.925869192887852,0.871272066406922,,#d3d3d3
-0.973845790524308,0.823277724365542,,#d3d3d3
-1.0195212974982,0.775502781153643,,#d3d3d3
-1.07018899531322,0.724487164290888,,#d3d3d3
1.2456551980554,0.54873824992586,,#d3d3d3
1.1814401720746,0.612654415066056,,#d3d3d3
1.1814401720746,0.612654415066056,,#d3d3d3
1.09376203679667,0.699076136193952,,#d3d3d3
0.898774536556286,0.893755768194048,,#d3d3d3
0.898774536556286,0.893755768194048,,#d3d3d3
-1.07018899531322,0.72165488743494,,#d3d3d3
1.1814401720746,0.610190902174332,,#d3d3d3
1.1814401720746,0.610190902174332,,#d3d3d3
1.1814401720746,0.610190902174332,,#d3d3d3
1.1814401720746,0.610190902174332,,#d3d3d3
1.1814401720746,0.610190902174332,,#d3d3d3
1.06058347894637,0.730931562358504,,#d3d3d3
0.906347895389648,0.885106998124033,,#d3d3d3
0.871569948038402,0.919592950367226,,#d3d3d3
-0.494050565045795,1.29706770529471,,#d3d3d3
-0.844165026942341,0.946785889416284,,#d3d3d3
-0.844165026942341,0.946785889416284,,#d3d3d3
-0.498927953128745,1.29171270302157,,#d3d3d3
-0.957763642239621,0.832115614099215,,#d3d3d3
-1.12085669312824,0.668520240519581,,#d3d3d3
-0.615998968851652,1.17318464169593,,#d3d3d3
0.986452671834218,0.802698762471348,,#d3d3d3
0.986452671834218,0.802698762471348,,#d3d3d3
0.986452671834218,0.802698762471348,,#d3d3d3
0.986452671834218,0.802698762471348,,#d3d3d3
1.10730936496245,0.681732673432405,,#d3d3d3
1.15797706277747,0.630576362022917,,#d3d3d3
0.945500422572374,0.842985608469873,,#d3d3d3
-0.742169509936228,1.04630330566515,,#d3d3d3
0.727250145613033,1.0609912390116,,#d3d3d3
1.04309433898165,0.745135408021114,,#d3d3d3
1.04309433898165,0.745135408021114,,#d3d3d3
1.04309433898165,0.745135408021114,,#d3d3d3
1.15177183672169,0.636001994958325,,#d3d3d3
0.986452671834218,0.800886386759597,,#d3d3d3
0.655261428220695,1.13196177455632,,#d3d3d3
0.760428703463338,1.02668429701558,,#d3d3d3
1.2124766402051,0.573747161021849,,#d3d3d3
-1.15001097354502,0.636134094072368,,#d3d3d3
-0.949332302184984,0.836702464451013,,#d3d3d3
0.986452671834217,0.799306969644823,,#d3d3d3
0.879143306871763,0.906555221312729,,#d3d3d3
-0.541868161739501,1.24326169492855,,#d3d3d3
-0.624430308906288,1.16023957470757,,#d3d3d3
1.2124766402051,0.571591599436856,,#d3d3d3
-0.982510860035289,0.801018857153886,,#d3d3d3
1.1814401720746,0.60193647964081,,#d3d3d3
1.1814401720746,0.60193647964081,,#d3d3d3
1.1814401720746,0.60193647964081,,#d3d3d3
1.1814401720746,0.60193647964081,,#d3d3d3
0.986452671834218,0.796191873545072,,#d3d3d3
0.898774536556286,0.8834474116798,,#d3d3d3
-0.793497329127324,0.988211044467525,,#d3d3d3
0.338449321444478,1.44325896121032,,#d3d3d3
0.653119338500884,1.12758274217924,,#d3d3d3
0.653119338500884,1.12758274217924,,#d3d3d3
0.653119338500884,1.12758274217924,,#d3d3d3
0.653119338500884,1.12758274217924,,#d3d3d3
0.653119338500884,1.12758274217924,,#d3d3d3
0.653119338500884,1.12758274217924,,#d3d3d3
-0.534690441222955,1.24569612678654,,#d3d3d3
-0.736855661979887,1.04352609037755,,#d3d3d3
1.07049926007772,0.70951772588965,,#d3d3d3
-0.645769749768526,1.13418844303858,,#d3d3d3
0.791465171593832,0.988376188528898,,#d3d3d3
-0.788895395952314,0.990627951023533,,#d3d3d3
0.84810683874127,0.930764237442487,,#d3d3d3
0.698953846417529,1.07833974374227,,#d3d3d3
0.791465171593832,0.985566266381351,,#d3d3d3
0.791465171593832,0.985566266381351,,#d3d3d3
-0.75769602349924,1.01833003136087,,#d3d3d3
0.86411401036225,0.911672047604893,,#d3d3d3
0.814928280890965,0.960377105101584,,#d3d3d3
1.12479850492717,0.649064705390917,,#d3d3d3
1.12479850492717,0.649064705390917,,#d3d3d3
0.23539933024784,1.53822918140422,,#d3d3d3
-0.632874326541641,1.14007848870339,,#d3d3d3
1.16366823389712,0.608994416874711,,#d3d3d3
1.12479850492717,0.647456810486097,,#d3d3d3
1.12479850492717,0.647456810486097,,#d3d3d3
1.04309433898165,0.728730558629681,,#d3d3d3
0.619940780650579,1.1516430575904,,#d3d3d3
0.634970077160092,1.13655383414164,,#d3d3d3
0.986452671834218,0.784738326668009,,#d3d3d3
0.971654632048066,0.799486188788055,,#d3d3d3
0.955416203703724,0.815473639544396,,#d3d3d3
0.986452671834218,0.783820764067831,,#d3d3d3
0.986452671834218,0.783820764067831,,#d3d3d3
0.986452671834218,0.783820764067831,,#d3d3d3
0.986452671834218,0.783820764067831,,#d3d3d3
0.986452671834218,0.783820764067831,,#d3d3d3
0.986452671834218,0.783820764067831,,#d3d3d3
0.986452671834218,0.783820764067831,,#d3d3d3
-1.0171406077502,0.752476405726493,,#d3d3d3
-0.907046875668176,0.862530256930881,,#d3d3d3
0.879143306871764,0.890328338689817,,#d3d3d3
0.649768116946243,1.11905270967866,,#d3d3d3
1.07413080711215,0.6943161702495,,#d3d3d3
1.07413080711215,0.6943161702495,,#d3d3d3
0.412297330343853,1.35607920510025,,#d3d3d3
0.468938997491291,1.29941528486845,,#d3d3d3
-0.714804883644912,1.05344639362528,,#d3d3d3
-0.949332302184984,0.818812541571341,,#d3d3d3
1.07413080711215,0.693567573899653,,#d3d3d3
-1.02834536795193,0.738917108640407,,#d3d3d3
0.46882877423888,1.29795974687046,,#d3d3d3
0.760428703463338,1.0042778586328,,#d3d3d3
0.760428703463338,1.0042778586328,,#d3d3d3
0.898774536556286,0.865514920262249,,#d3d3d3
-1.07018899531322,0.694002096899171,,#d3d3d3
0.935784974019201,0.828055051094014,,#d3d3d3
0.955416203703724,0.808321831964374,,#d3d3d3
1.16789284390882,0.595315364969459,,#d3d3d3
0.898774536556286,0.863622807132006,,#d3d3d3
0.898774536556286,0.863622807132006,,#d3d3d3
0.922237645853419,0.83947676006149,,#d3d3d3
1.12479850492717,0.636846545772218,,#d3d3d3
0.898774536556286,0.862567878620606,,#d3d3d3
-0.843273648842899,0.917649638711492,,#d3d3d3
1.1814401720746,0.579099883881172,,#d3d3d3
0.986452671834217,0.7739405420307,,#d3d3d3
-0.982510860035289,0.777656374966201,,#d3d3d3
1.09376203679667,0.666166828616558,,#d3d3d3
1.09376203679667,0.666166828616558,,#d3d3d3
1.09376203679667,0.666166828616558,,#d3d3d3
-0.629546297017433,1.13006427484298,,#d3d3d3
0.955416203703723,0.804030897688512,,#d3d3d3
1.03712036964923,0.722318046414786,,#d3d3d3
0.986452671834217,0.772780884299607,,#d3d3d3
-0.680213994832449,1.07891395223956,,#d3d3d3
1.1814401720746,0.577655978319387,,#d3d3d3
1.1814401720746,0.577655978319387,,#d3d3d3
1.1814401720746,0.577655978319387,,#d3d3d3
1.1814401720746,0.577655978319387,,#d3d3d3
1.1814401720746,0.577655978319387,,#d3d3d3
1.02954701081587,0.729425112222884,,#d3d3d3
-0.570172708134858,1.18866238946313,,#d3d3d3
0.481989786276911,1.2767165999359,,#d3d3d3
-0.996867100665917,0.761369883229378,,#d3d3d3
-1.25162916738782,0.506562456933181,,#d3d3d3
0.84810683874127,0.910000676902011,,#d3d3d3
-0.638370367471163,1.11973462001776,,#d3d3d3
-0.933367405483547,0.824512112330934,,#d3d3d3
0.088646048685526,1.6691604657016,,#d3d3d3
0.553265911214582,1.20371789633825,,#d3d3d3
-0.992033910767546,0.764916151790807,,#d3d3d3
-0.791430216071219,0.96447566665617,,#d3d3d3
0.986452671834218,0.769065871145284,,#d3d3d3
0.84810683874127,0.906861477957465,,#d3d3d3
0.808424942901119,0.946173172005381,,#d3d3d3
0.653119338500884,1.10092364610207,,#d3d3d3
0.653119338500884,1.10092364610207,,#d3d3d3
0.653119338500884,1.10092364610207,,#d3d3d3
0.653119338500884,1.10092364610207,,#d3d3d3
0.653119338500884,1.10092364610207,,#d3d3d3
0.653119338500884,1.10092364610207,,#d3d3d3
0.653119338500884,1.10092364610207,,#d3d3d3
0.653119338500884,1.10092364610207,,#d3d3d3
0.653119338500884,1.10092364610207,,#d3d3d3
0.653119338500884,1.10092364610207,,#d3d3d3
0.653119338500884,1.10092364610207,,#d3d3d3
0.653119338500884,1.10092364610207,,#d3d3d3
0.653119338500884,1.10092364610207,,#d3d3d3
0.653119338500884,1.10092364610207,,#d3d3d3
0.653119338500884,1.10092364610207,,#d3d3d3
0.653119338500884,1.10092364610207,,#d3d3d3
0.653119338500884,1.10092364610207,,#d3d3d3
0.653119338500884,1.10092364610207,,#d3d3d3
0.653119338500884,1.10092364610207,,#d3d3d3
0.653119338500884,1.10092364610207,,#d3d3d3
0.653119338500884,1.10092364610207,,#d3d3d3
0.653119338500884,1.10092364610207,,#d3d3d3
0.653119338500884,1.10092364610207,,#d3d3d3
0.653119338500884,1.10092364610207,,#d3d3d3
0.653119338500884,1.10092364610207,,#d3d3d3
0.653119338500884,1.10092364610207,,#d3d3d3
0.653119338500884,1.10092364610207,,#d3d3d3
0.653119338500884,1.10092364610207,,#d3d3d3
0.653119338500884,1.10092364610207,,#d3d3d3
0.653119338500884,1.10092364610207,,#d3d3d3
0.653119338500884,1.10092364610207,,#d3d3d3
0.653119338500884,1.10092364610207,,#d3d3d3
0.653119338500884,1.10092364610207,,#d3d3d3
0.653119338500884,1.10092364610207,,#d3d3d3
0.653119338500884,1.10092364610207,,#d3d3d3
0.653119338500884,1.10092364610207,,#d3d3d3
0.653119338500884,1.10092364610207,,#d3d3d3
0.653119338500884,1.10092364610207,,#d3d3d3
0.653119338500884,1.10092364610207,,#d3d3d3
0.653119338500884,1.10092364610207,,#d3d3d3
0.653119338500884,1.10092364610207,,#d3d3d3
0.653119338500884,1.10092364610207,,#d3d3d3
0.653119338500884,1.10092364610207,,#d3d3d3
0.653119338500884,1.10092364610207,,#d3d3d3
0.653119338500884,1.10092364610207,,#d3d3d3
0.653119338500884,1.10092364610207,,#d3d3d3
0.653119338500884,1.10092364610207,,#d3d3d3
0.653119338500884,1.10092364610207,,#d3d3d3
0.653119338500884,1.10092364610207,,#d3d3d3
0.653119338500884,1.10092364610207,,#d3d3d3
0.653119338500884,1.10092364610207,,#d3d3d3
0.653119338500884,1.10092364610207,,#d3d3d3
1.17546620274218,0.578527956520879,,#d3d3d3
-1.29238108407149,0.461466472662012,,#d3d3d3
0.63049184774061,1.12296806353004,,#d3d3d3
-0.691645358812329,1.06165338635682,,#d3d3d3
-0.484022743407938,1.26923113633646,,#d3d3d3
1.1814401720746,0.571668334452326,,#d3d3d3
1.1814401720746,0.57165070012151,,#d3d3d3
-0.898664604369968,0.854169167433593,,#d3d3d3
0.304006353095346,1.44846508279169,,#d3d3d3
-0.936065299498992,0.815915549365998,,#d3d3d3
0.962989562537085,0.788504875058905,,#d3d3d3
1.09376203679667,0.657458030579386,,#d3d3d3
1.09376203679667,0.657458030579386,,#d3d3d3
1.09376203679667,0.657458030579386,,#d3d3d3
1.09376203679667,0.657458030579386,,#d3d3d3
1.1814401720746,0.569709241872319,,#d3d3d3
0.481594947557631,1.26923337449474,,#d3d3d3
0.92981100468678,0.820174426317551,,#d3d3d3
1.14048792281276,0.609283117407609,,#d3d3d3
0.645545979667522,1.10411138705767,,#d3d3d3
0.593939943316821,1.15542341810702,,#d3d3d3
1.06058347894637,0.688438831329462,,#d3d3d3
0.727250145613033,1.02099316211021,,#d3d3d3
-0.663975566488107,1.08371835537167,,#d3d3d3
-1.19498750024039,0.552211083481682,,#d3d3d3
0.908876024702398,0.838191188195175,,#d3d3d3
-0.578367616716339,1.16865899445106,,#d3d3d3
1.09376203679667,0.653150136350368,,#d3d3d3
1.09376203679667,0.653150136350368,,#d3d3d3
1.09376203679667,0.653150136350368,,#d3d3d3
-0.679043721900066,1.06684062113762,,#d3d3d3
-0.88000128809304,0.86513022199901,,#d3d3d3
0.553090176388228,1.19169414540054,,#d3d3d3
0.602451640685866,1.14218775104894,,#d3d3d3
0.791465171593832,0.952899977221655,,#d3d3d3
-0.982510860035289,0.760975701246112,,#d3d3d3
0.995117741345199,0.7482231332943,,#d3d3d3
-0.549488481009106,1.1936061706623,,#d3d3d3
0.986452671834217,0.755155002662976,,#d3d3d3
0.986452671834217,0.755155002662976,,#d3d3d3
0.986452671834217,0.755155002662976,,#d3d3d3
0.986452671834217,0.755155002662976,,#d3d3d3
0.986452671834217,0.755155002662976,,#d3d3d3
0.986452671834217,0.755155002662976,,#d3d3d3
0.986452671834217,0.755155002662976,,#d3d3d3
0.986452671834217,0.755155002662976,,#d3d3d3
0.986452671834217,0.755155002662976,,#d3d3d3
0.986452671834217,0.755155002662976,,#d3d3d3
0.986452671834217,0.755155002662976,,#d3d3d3
0.986452671834217,0.755155002662976,,#d3d3d3
1.1814401720746,0.558880060600489,,#d3d3d3
1.1814401720746,0.558827451162755,,#d3d3d3
1.07413080711215,0.665928489991182,,#d3d3d3
1.07413080711215,0.665928489991182,,#d3d3d3
1.07413080711215,0.665928489991182,,#d3d3d3
0.986452671834217,0.753239415420789,,#d3d3d3
0.986452671834217,0.753239415420789,,#d3d3d3
0.986452671834217,0.753239415420789,,#d3d3d3
0.986452671834217,0.753239415420789,,#d3d3d3
0.986452671834217,0.753239415420789,,#d3d3d3
0.986452671834217,0.753239415420789,,#d3d3d3
0.986452671834217,0.753239415420789,,#d3d3d3
0.986452671834217,0.753239415420789,,#d3d3d3
-1.10122546344371,0.638047175560141,,#d3d3d3
1.09376203679667,0.644549688882351,,#d3d3d3
0.458131838260499,1.27957923050185,,#d3d3d3
0.545809973538431,1.19086316363123,,#d3d3d3
-1.12085669312824,0.61559329527253,,#d3d3d3
-0.833357867711549,0.902243751192883,,#d3d3d3
0.848106838741269,0.886210404034609,,#d3d3d3
-0.736855661979887,0.996647534941566,,#d3d3d3
-0.736855661979887,0.996647534941566,,#d3d3d3
-0.736855661979887,0.996647534941566,,#d3d3d3
-0.736855661979887,0.996647534941566,,#d3d3d3
-0.736855661979887,0.996647534941566,,#d3d3d3
1.12479850492717,0.608135070850913,,#d3d3d3
-1.00597396933242,0.726927749253587,,#d3d3d3
0.986452671834218,0.746220616262309,,#d3d3d3
1.04309433898166,0.68947900309367,,#d3d3d3
0.898774536556286,0.833008577508259,,#d3d3d3
0.440642698295786,1.29096986093767,,#d3d3d3
-1.07018899531322,0.661251877492598,,#d3d3d3
0.455384786681781,1.27571785666852,,#d3d3d3
-0.468218012685321,1.26117365712917,,#d3d3d3
1.10730936496245,0.621757797436635,,#d3d3d3
1.10730936496245,0.621757797436635,,#d3d3d3
-1.10247617506408,0.625749702832362,,#d3d3d3
1.04309433898165,0.684720363708648,,#d3d3d3
1.04309433898165,0.684720363708648,,#d3d3d3
0.745630663677187,0.981577910302337,,#d3d3d3
-1.07018899531322,0.65701439968702,,#d3d3d3
0.791465171593832,0.935445732512321,,#d3d3d3
-0.791201867265578,0.934765759736014,,#d3d3d3
0.532262645372648,1.19349292474678,,#d3d3d3
-0.736855661979887,0.987750233250015,,#d3d3d3
1.1814401720746,0.54308493280471,,#d3d3d3
-1.12085669312824,0.603644493391275,,#d3d3d3
-0.375451995501639,1.34903536838561,,#d3d3d3
-0.551783942870852,1.17270127328764,,#d3d3d3
-0.745679732433618,0.978802488717775,,#d3d3d3
-0.615998968851651,1.10827250806077,,#d3d3d3
-0.562972245466961,1.16124768894464,,#d3d3d3
-0.649177526701955,1.07450906142233,,#d3d3d3
1.07413080711215,0.64936727322291,,#d3d3d3
0.53315402347209,1.18970180860628,,#d3d3d3
0.797439140926252,0.925294417343143,,#d3d3d3
-0.55759253514771,1.16463727950727,,#d3d3d3
-0.949332302184984,0.772878386253686,,#d3d3d3
-1.05664166714744,0.665554940821054,,#d3d3d3
-0.745679732433618,0.976029993257112,,#d3d3d3
-0.528320833573719,1.1933484398916,,#d3d3d3
0.986452671834218,0.73474479796135,,#d3d3d3
0.986452671834218,0.73474479796135,,#d3d3d3
-0.931843162220272,0.788727369501072,,#d3d3d3
0.986452671834218,0.733953226970487,,#d3d3d3
0.986452671834218,0.733953226970487,,#d3d3d3
0.986452671834218,0.733953226970487,,#d3d3d3
0.986452671834218,0.733953226970487,,#d3d3d3
0.986452671834218,0.733953226970487,,#d3d3d3
0.7037870363159,1.01627902816127,,#d3d3d3
-0.925869192887852,0.793315521458785,,#d3d3d3
1.1814401720746,0.537612983195756,,#d3d3d3
0.848106838741269,0.870929816676566,,#d3d3d3
0.871569948038403,0.846804643432214,,#d3d3d3
1.1814401720746,0.536316490799111,,#d3d3d3
1.1814401720746,0.536316490799111,,#d3d3d3
-0.659747146611068,1.05787410355683,,#d3d3d3
0.986452671834217,0.730639250558425,,#d3d3d3
1.09376203679667,0.62141134523455,,#d3d3d3
1.1814401720746,0.533722988644683,,#d3d3d3
1.1814401720746,0.533722988644683,,#d3d3d3
0.879143306871764,0.835863294623388,,#d3d3d3
0.879143306871764,0.835863294623387,,#d3d3d3
1.04309433898165,0.670986897451494,,#d3d3d3
1.12479850492717,0.589280420891659,,#d3d3d3
-0.91829583405449,0.79565390625776,,#d3d3d3
0.935784974019201,0.777810384546984,,#d3d3d3
0.817070370610775,0.895728258203601,,#d3d3d3
-1,0.712671184751985,,#d3d3d3
1.09376203679667,0.618784574475458,,#d3d3d3
-1.33238778261016,0.379997117399791,,#d3d3d3
-0.549324099415653,1.16277113983005,,#d3d3d3
-1.08010477644457,0.631966951912956,,#d3d3d3
-0.68021399483245,1.03183288989302,,#d3d3d3
0.797439140926253,0.914511150116986,,#d3d3d3
-0.810986469092035,0.899683883590244,,#d3d3d3
-1.01354732816578,0.697068180847199,,#d3d3d3
0.986452671834218,0.723970962096237,,#d3d3d3
0.986452671834218,0.723970962096237,,#d3d3d3
0.578988531388735,1.13125376291107,,#d3d3d3
1.09376203679667,0.615650065448119,,#d3d3d3
-1.05664166714744,0.652758095076045,,#d3d3d3
-0.875201495072835,0.834062707359146,,#d3d3d3
-0.656519628811955,1.05231475029972,,#d3d3d3
1.00991578113135,0.697991190738198,,#d3d3d3
0.848106838741269,0.859749469531447,,#d3d3d3
0.848106838741269,0.859749469531447,,#d3d3d3
0.848106838741269,0.859749469531447,,#d3d3d3
0.848106838741269,0.859749469531447,,#d3d3d3
0.848106838741269,0.859749469531447,,#d3d3d3
0.848106838741269,0.859749469531447,,#d3d3d3
0.848106838741269,0.859749469531447,,#d3d3d3
0.848106838741269,0.859749469531447,,#d3d3d3
-1.17749836027567,0.529982844013923,,#d3d3d3
-0.474170873280331,1.23219183655231,,#d3d3d3
1.07413080711215,0.632102621893356,,#d3d3d3
0.986452671834218,0.719698958348088,,#d3d3d3
-0.564116416886495,1.14202970947662,,#d3d3d3
-0.931843162220273,0.774075828044543,,#d3d3d3
0.92981100468678,0.775199592070708,,#d3d3d3
1.1482616142243,0.556713176991222,,#d3d3d3
-0.958156372638715,0.746597489856146,,#d3d3d3
0.828475609056748,0.876180608725048,,#d3d3d3
0.791465171593832,0.913119903703287,,#d3d3d3
0.791465171593832,0.913119903703287,,#d3d3d3
0.791465171593832,0.913119903703287,,#d3d3d3
1.1814401720746,0.522014854316492,,#d3d3d3
-0.723962172591868,0.979491225246722,,#d3d3d3
-1.12952176263922,0.573558244655904,,#d3d3d3
0.833077542231757,0.869819894035805,,#d3d3d3
0.955416203703724,0.747361806127893,,#d3d3d3
0.955416203703724,0.747361806127893,,#d3d3d3
0.955416203703724,0.747361806127893,,#d3d3d3
0.955416203703724,0.747361806127893,,#d3d3d3
1.09376203679667,0.608993808873065,,#d3d3d3
0.986452671834218,0.715884122171111,,#d3d3d3
1.1814401720746,0.520718394639733,,#d3d3d3
0.565441203222953,1.13622404940868,,#d3d3d3
-0.582820411001346,1.11774175480371,,#d3d3d3
-0.582820411001346,1.11774175480371,,#d3d3d3
-1.01354732816578,0.686582241560946,,#d3d3d3
-1.0331785578503,0.666476680987594,,#d3d3d3
-1.0331785578503,0.666476680987594,,#d3d3d3
-0.898664604369968,0.800675449266324,,#d3d3d3
-0.772725320008753,0.92659636517324,,#d3d3d3
-0.875201495072835,0.823721503603461,,#d3d3d3
-0.60733389934067,1.0912386311041,,#d3d3d3
1.1814401720746,0.516638910438311,,#d3d3d3
-0.522395932997729,1.17416075898991,,#d3d3d3
-0.661843681616028,1.03437061962932,,#d3d3d3
0.986452671834217,0.709626923355354,,#d3d3d3
1.09376203679667,0.602021208948187,,#d3d3d3
0.986452671834218,0.709014263794413,,#d3d3d3
-0.642780320077308,1.05256483012462,,#d3d3d3
-0.889999534858986,0.805315033579644,,#d3d3d3
-0.517411726119701,1.17751467393317,,#d3d3d3
-0.784871118518791,0.909941294338446,,#d3d3d3
1.04309433898165,0.651597541239086,,#d3d3d3
0.92981100468678,0.764762763501653,,#d3d3d3
1.04309433898165,0.651054446306416,,#d3d3d3
1.04309433898165,0.651054446306416,,#d3d3d3
1.04309433898165,0.651054446306416,,#d3d3d3
-0.767056511573524,0.926463765267132,,#d3d3d3
-0.453770942908282,1.23897491487235,,#d3d3d3
-0.894832724757358,0.79640868650516,,#d3d3d3
-0.673056818064842,1.01810796236519,,#d3d3d3
0.898774536556286,0.792187428161475,,#d3d3d3
0.871569948038403,0.818773786600897,,#d3d3d3
0.986452671834218,0.703796061944937,,#d3d3d3
0.727250145613034,0.961971530239679,,#d3d3d3
-0.875201495072835,0.813936478010494,,#d3d3d3
0.791465171593832,0.89755054361436,,#d3d3d3
0.791465171593832,0.89755054361436,,#d3d3d3
0.791465171593832,0.89755054361436,,#d3d3d3
-1.03701043746292,0.651445446540223,,#d3d3d3
0.84810683874127,0.840220240137776,,#d3d3d3
0.84810683874127,0.840220240137776,,#d3d3d3
0.84810683874127,0.840220240137776,,#d3d3d3
0.84810683874127,0.840220240137776,,#d3d3d3
0.84810683874127,0.840220240137776,,#d3d3d3
0.84810683874127,0.840220240137776,,#d3d3d3
0.84810683874127,0.840220240137776,,#d3d3d3
0.84810683874127,0.840220240137776,,#d3d3d3
0.84810683874127,0.840220240137776,,#d3d3d3
0.84810683874127,0.840220240137776,,#d3d3d3
0.84810683874127,0.840220240137776,,#d3d3d3
0.84810683874127,0.840220240137776,,#d3d3d3
0.84810683874127,0.840220240137776,,#d3d3d3
0.84810683874127,0.840220240137776,,#d3d3d3
0.84810683874127,0.840220240137776,,#d3d3d3
0.84810683874127,0.840220240137776,,#d3d3d3
0.84810683874127,0.840220240137776,,#d3d3d3
0.84810683874127,0.840220240137776,,#d3d3d3
0.84810683874127,0.840220240137776,,#d3d3d3
1.12479850492717,0.56340084304134,,#d3d3d3
-1.02205902553483,0.665899260647362,,#d3d3d3
0.955416203703723,0.732095908390338,,#d3d3d3
-0.909669623445956,0.777627614564655,,#d3d3d3
-1.05664166714744,0.630542728346204,,#d3d3d3
-1.05664166714744,0.630542728346204,,#d3d3d3
0.848106838741269,0.83869455419722,,#d3d3d3
0.929811004686781,0.75673747177815,,#d3d3d3
-0.931843162220272,0.754504089981324,,#d3d3d3
1.12479850492717,0.561477814557269,,#d3d3d3
0.955416203703723,0.730632566716681,,#d3d3d3
0.898774536556286,0.786778390762152,,#d3d3d3
-0.889999534858986,0.79479864806996,,#d3d3d3
-0.913179845943346,0.771362089464839,,#d3d3d3
0.596477671353447,1.08767769902826,,#d3d3d3
-0.875201495072835,0.808736674061092,,#d3d3d3
1.07413080711215,0.609772322881054,,#d3d3d3
1.07413080711215,0.609772322881054,,#d3d3d3
0.886599244547915,0.797183169164928,,#d3d3d3
0.84810683874127,0.835522948886016,,#d3d3d3
0.78174972304066,0.901475671404515,,#d3d3d3
-0.577839085252035,1.10495687535391,,#d3d3d3
1.06058347894637,0.622064885116745,,#d3d3d3
-1.06683777375858,0.615024913312633,,#d3d3d3
1.06058347894637,0.620504707107855,,#d3d3d3
0.38626309613193,1.29458300219418,,#d3d3d3
-0.788895395952315,0.891905906212022,,#d3d3d3
0.717334364481684,0.962647223345661,,#d3d3d3
0.986452671834218,0.693129630304818,,#d3d3d3
0.986452671834218,0.693129630304818,,#d3d3d3
0.986452671834218,0.693129630304818,,#d3d3d3
-0.652505556226164,1.02673920501111,,#d3d3d3
-0.556666201525652,1.12247602079539,,#d3d3d3
-0.477653135758703,1.20087915007879,,#d3d3d3
-1.04075191668367,0.637753111371488,,#d3d3d3
1.12479850492717,0.553109906619115,,#d3d3d3
1.12479850492717,0.553109906619115,,#d3d3d3
1.12479850492717,0.553109906619115,,#d3d3d3
0.972512613269343,0.705332508075117,,#d3d3d3
-0.777807911241732,0.899604540201446,,#d3d3d3
0.986452671834218,0.690500433883726,,#d3d3d3
1.15797706277747,0.518135298199144,,#d3d3d3
0.709761005648321,0.966232356985537,,#d3d3d3
0.770624810074479,0.904691102993148,,#d3d3d3
0.709761005648322,0.965538702560409,,#d3d3d3
1.09376203679667,0.58062659977467,,#d3d3d3
-1.01354732816578,0.660616229411828,,#d3d3d3
-0.528462170340928,1.14551216285534,,#d3d3d3
0.92981100468678,0.74409907432854,,#d3d3d3
0.797439140926253,0.876012169907822,,#d3d3d3
-1.15934909893488,0.514069588929929,,#d3d3d3
-0.875201495072835,0.798035800324081,,#d3d3d3
-1.07018899531322,0.602896695461713,,#d3d3d3
0.717334364481683,0.955739855269465,,#d3d3d3
-0.824250999045046,0.848292415410076,,#d3d3d3
-0.982510860035289,0.689251223501446,,#d3d3d3
-0.894832724757358,0.776854742383107,,#d3d3d3
1.10730936496245,0.56384116129106,,#d3d3d3
0.848106838741269,0.821872213485061,,#d3d3d3
0.848106838741269,0.821872213485061,,#d3d3d3
0.782641101140102,0.885782636908386,,#d3d3d3
-0.72967794146334,0.9384511839564,,#d3d3d3
1.04309433898166,0.624956097252384,,#d3d3d3
0.986452671834217,0.681341561961671,,#d3d3d3
-0.634821286071327,1.03272785062821,,#d3d3d3
0.986452671834218,0.68005017905133,,#d3d3d3
-0.485089856333733,1.18139966367161,,#d3d3d3
-0.754344801944599,0.911415765584082,,#d3d3d3
0.574106272733934,1.09154782317336,,#d3d3d3
1.02494507764086,0.640250573158572,,#d3d3d3
-0.875201495072835,0.789117980502923,,#d3d3d3
-0.875201495072835,0.789117980502923,,#d3d3d3
0.791465171593832,0.872847640544621,,#d3d3d3
0.791465171593832,0.872697921711548,,#d3d3d3
0.791465171593832,0.872697921711548,,#d3d3d3
0.791465171593832,0.872697921711548,,#d3d3d3
0.791465171593832,0.872697921711548,,#d3d3d3
0.791465171593832,0.872697921711548,,#d3d3d3
0.791465171593832,0.872697921711548,,#d3d3d3
0.791465171593832,0.872697921711548,,#d3d3d3
0.791465171593832,0.872697921711548,,#d3d3d3
0.791465171593832,0.872697921711548,,#d3d3d3
